ID,Label,Count
[U:1:144915598],[U:1:144915598],2
[U:1:179500025],[U:1:179500025],11
[U:1:2184666],[U:1:2184666],13
[U:1:51174243],[U:1:51174243],181
[U:1:46918732],[U:1:46918732],2
[U:1:190892862],[U:1:190892862],9
[U:1:83818482],[U:1:83818482],108
[U:1:126176843],[U:1:126176843],14
[U:1:455461989],[U:1:455461989],3
[U:1:311705524],[U:1:311705524],130
[U:1:1005966435],[U:1:1005966435],13
[U:1:89106804],[U:1:89106804],3
[U:1:311556614],[U:1:311556614],24
[U:1:141086599],[U:1:141086599],34
[U:1:199013245],[U:1:199013245],4
[U:1:374711423],[U:1:374711423],28
[U:1:209703302],[U:1:209703302],6
[U:1:100225723],[U:1:100225723],46
[U:1:155870569],[U:1:155870569],20
[U:1:38490311],[U:1:38490311],15
[U:1:996030534],[U:1:996030534],4
[U:1:2497748],[U:1:2497748],221
[U:1:113732742],[U:1:113732742],27
[U:1:440244737],[U:1:440244737],2
[U:1:89569936],[U:1:89569936],1
[U:1:1001375394],[U:1:1001375394],6
[U:1:268559608],[U:1:268559608],14
[U:1:429759107],[U:1:429759107],48
[U:1:899430488],[U:1:899430488],70
[U:1:1116186819],[U:1:1116186819],82
[U:1:429057516],[U:1:429057516],43
[U:1:397781876],[U:1:397781876],82
[U:1:1150726430],[U:1:1150726430],2
[U:1:1065432404],[U:1:1065432404],3
[U:1:258609573],[U:1:258609573],80
[U:1:1137265956],[U:1:1137265956],32
[U:1:1053801582],[U:1:1053801582],85
[U:1:855066466],[U:1:855066466],67
[U:1:1105534018],[U:1:1105534018],2
[U:1:850975148],[U:1:850975148],4
[U:1:87222195],[U:1:87222195],90
[U:1:131620571],[U:1:131620571],6
[U:1:52234517],[U:1:52234517],262
[U:1:89897890],[U:1:89897890],206
[U:1:184684711],[U:1:184684711],2
[U:1:128178310],[U:1:128178310],47
[U:1:106660370],[U:1:106660370],88
[U:1:405439713],[U:1:405439713],8
[U:1:421411032],[U:1:421411032],2
[U:1:238952106],[U:1:238952106],92
[U:1:67103827],[U:1:67103827],99
[U:1:146116036],[U:1:146116036],14
[U:1:1103690699],[U:1:1103690699],1
[U:1:84963494],[U:1:84963494],213
[U:1:323521529],[U:1:323521529],298
[U:1:36384263],[U:1:36384263],1
[U:1:112044436],[U:1:112044436],16
[U:1:92430455],[U:1:92430455],312
[U:1:32732850],[U:1:32732850],369
[U:1:348431869],[U:1:348431869],4
[U:1:93620952],[U:1:93620952],84
[U:1:86128509],[U:1:86128509],43
[U:1:241694869],[U:1:241694869],1
[U:1:247154425],[U:1:247154425],1
[U:1:74363046],[U:1:74363046],8
[U:1:889999872],[U:1:889999872],9
[U:1:438117348],[U:1:438117348],17
[U:1:306130006],[U:1:306130006],326
[U:1:1005312468],[U:1:1005312468],16
[U:1:44136002],[U:1:44136002],414
[U:1:85601757],[U:1:85601757],13
[U:1:56740498],[U:1:56740498],56
[U:1:105219711],[U:1:105219711],116
[U:1:101460056],[U:1:101460056],24
[U:1:94625076],[U:1:94625076],109
[U:1:82009524],[U:1:82009524],34
[U:1:101107088],[U:1:101107088],29
[U:1:284174046],[U:1:284174046],111
[U:1:181426459],[U:1:181426459],21
[U:1:1011821716],[U:1:1011821716],74
[U:1:57915336],[U:1:57915336],100
[U:1:113095992],[U:1:113095992],73
[U:1:81583816],[U:1:81583816],4
[U:1:165909811],[U:1:165909811],142
[U:1:201698768],[U:1:201698768],184
[U:1:167314150],[U:1:167314150],222
[U:1:184643707],[U:1:184643707],17
[U:1:64701432],[U:1:64701432],172
[U:1:204160861],[U:1:204160861],2
[U:1:171785319],[U:1:171785319],316
[U:1:374756378],[U:1:374756378],122
[U:1:234122718],[U:1:234122718],72
[U:1:313710822],[U:1:313710822],136
[U:1:311782127],[U:1:311782127],26
[U:1:157945795],[U:1:157945795],39
[U:1:176327897],[U:1:176327897],25
[U:1:431551944],[U:1:431551944],3
[U:1:384811110],[U:1:384811110],26
[U:1:381594378],[U:1:381594378],4
[U:1:124878371],[U:1:124878371],22
[U:1:119607553],[U:1:119607553],121
[U:1:148001982],[U:1:148001982],235
[U:1:333840731],[U:1:333840731],5
[U:1:918510029],[U:1:918510029],25
[U:1:1034572900],[U:1:1034572900],1
[U:1:158147182],[U:1:158147182],187
[U:1:110781288],[U:1:110781288],47
[U:1:72272127],[U:1:72272127],68
[U:1:105050457],[U:1:105050457],85
[U:1:100352295],[U:1:100352295],20
[U:1:109932151],[U:1:109932151],36
[U:1:442473965],[U:1:442473965],27
[U:1:165063009],[U:1:165063009],38
[U:1:4369921],[U:1:4369921],2
[U:1:42157374],[U:1:42157374],6
[U:1:4373303],[U:1:4373303],2
[U:1:116344304],[U:1:116344304],134
[U:1:176701023],[U:1:176701023],186
[U:1:50992309],[U:1:50992309],219
[U:1:158600321],[U:1:158600321],79
[U:1:95179837],[U:1:95179837],7
[U:1:310876335],[U:1:310876335],7
[U:1:57649081],[U:1:57649081],3
[U:1:128640369],[U:1:128640369],49
[U:1:188289189],[U:1:188289189],15
[U:1:177020837],[U:1:177020837],59
[U:1:226503822],[U:1:226503822],145
[U:1:307374149],[U:1:307374149],1
[U:1:159421749],[U:1:159421749],49
[U:1:80641486],[U:1:80641486],134
[U:1:83740606],[U:1:83740606],57
[U:1:88055633],[U:1:88055633],50
[U:1:171862644],[U:1:171862644],4
[U:1:859015256],[U:1:859015256],54
[U:1:108681654],[U:1:108681654],217
[U:1:118868502],[U:1:118868502],58
[U:1:64291866],[U:1:64291866],55
[U:1:871689287],[U:1:871689287],290
[U:1:300085613],[U:1:300085613],197
[U:1:171769009],[U:1:171769009],31
[U:1:101344151],[U:1:101344151],6
[U:1:140468960],[U:1:140468960],158
[U:1:161736571],[U:1:161736571],133
[U:1:393313883],[U:1:393313883],32
[U:1:121561437],[U:1:121561437],32
[U:1:130289070],[U:1:130289070],16
[U:1:281718580],[U:1:281718580],86
[U:1:352847785],[U:1:352847785],51
[U:1:518656],[U:1:518656],135
[U:1:25541582],[U:1:25541582],159
[U:1:144061948],[U:1:144061948],13
[U:1:107445738],[U:1:107445738],90
[U:1:105849766],[U:1:105849766],62
[U:1:168446119],[U:1:168446119],243
[U:1:163363792],[U:1:163363792],16
[U:1:296852714],[U:1:296852714],352
[U:1:932691584],[U:1:932691584],27
[U:1:242183025],[U:1:242183025],300
[U:1:367548370],[U:1:367548370],8
[U:1:353452367],[U:1:353452367],2
[U:1:394258034],[U:1:394258034],15
[U:1:332367096],[U:1:332367096],92
[U:1:85382623],[U:1:85382623],52
[U:1:91052844],[U:1:91052844],43
[U:1:86586769],[U:1:86586769],73
[U:1:83419078],[U:1:83419078],116
[U:1:246609612],[U:1:246609612],31
[U:1:121810977],[U:1:121810977],103
[U:1:96648519],[U:1:96648519],110
[U:1:165651314],[U:1:165651314],71
[U:1:145243058],[U:1:145243058],169
[U:1:304324530],[U:1:304324530],29
[U:1:858994045],[U:1:858994045],19
[U:1:260846008],[U:1:260846008],1
[U:1:472610457],[U:1:472610457],9
[U:1:245329033],[U:1:245329033],34
[U:1:323542430],[U:1:323542430],5
[U:1:219783027],[U:1:219783027],23
[U:1:409181696],[U:1:409181696],2
[U:1:199374905],[U:1:199374905],5
[U:1:482201056],[U:1:482201056],4
[U:1:353559781],[U:1:353559781],23
[U:1:368761254],[U:1:368761254],1
[U:1:849552675],[U:1:849552675],4
[U:1:115726095],[U:1:115726095],194
[U:1:85805755],[U:1:85805755],66
[U:1:233537131],[U:1:233537131],56
[U:1:207594603],[U:1:207594603],50
[U:1:352718118],[U:1:352718118],4
[U:1:317589766],[U:1:317589766],1
[U:1:204945203],[U:1:204945203],105
[U:1:134293118],[U:1:134293118],13
[U:1:77699874],[U:1:77699874],111
[U:1:351141398],[U:1:351141398],34
[U:1:87368147],[U:1:87368147],9
[U:1:205425936],[U:1:205425936],13
[U:1:175634713],[U:1:175634713],3
[U:1:460260055],[U:1:460260055],33
[U:1:302915470],[U:1:302915470],80
[U:1:322131712],[U:1:322131712],193
[U:1:338971984],[U:1:338971984],9
[U:1:310771668],[U:1:310771668],53
[U:1:232775546],[U:1:232775546],4
[U:1:52179852],[U:1:52179852],3
[U:1:93874489],[U:1:93874489],140
[U:1:387172366],[U:1:387172366],33
[U:1:141292842],[U:1:141292842],89
[U:1:194202442],[U:1:194202442],69
[U:1:300638861],[U:1:300638861],51
[U:1:230202170],[U:1:230202170],14
[U:1:250434975],[U:1:250434975],11
[U:1:227020878],[U:1:227020878],6
[U:1:479620960],[U:1:479620960],19
[U:1:244092448],[U:1:244092448],17
[U:1:71794640],[U:1:71794640],7
[U:1:166727556],[U:1:166727556],8
[U:1:293221499],[U:1:293221499],30
[U:1:26413759],[U:1:26413759],52
[U:1:154782768],[U:1:154782768],20
[U:1:66584574],[U:1:66584574],79
[U:1:122857154],[U:1:122857154],119
[U:1:89646023],[U:1:89646023],63
[U:1:419452394],[U:1:419452394],74
[U:1:90980411],[U:1:90980411],26
[U:1:207093017],[U:1:207093017],93
[U:1:10225569],[U:1:10225569],100
[U:1:218107249],[U:1:218107249],83
[U:1:96055286],[U:1:96055286],81
[U:1:70614763],[U:1:70614763],84
[U:1:74899761],[U:1:74899761],150
[U:1:330443550],[U:1:330443550],9
[U:1:90949134],[U:1:90949134],41
[U:1:417075895],[U:1:417075895],5
[U:1:100183226],[U:1:100183226],31
[U:1:35993884],[U:1:35993884],338
[U:1:136512617],[U:1:136512617],7
[U:1:89624352],[U:1:89624352],35
[U:1:417155149],[U:1:417155149],2
[U:1:142158386],[U:1:142158386],156
[U:1:38066104],[U:1:38066104],304
[U:1:176419304],[U:1:176419304],49
[U:1:80047697],[U:1:80047697],36
[U:1:74636941],[U:1:74636941],108
[U:1:312823161],[U:1:312823161],98
[U:1:256092201],[U:1:256092201],84
[U:1:160531776],[U:1:160531776],60
[U:1:87874300],[U:1:87874300],74
[U:1:46409453],[U:1:46409453],15
[U:1:89475439],[U:1:89475439],46
[U:1:141562904],[U:1:141562904],51
[U:1:110157840],[U:1:110157840],3
[U:1:108596564],[U:1:108596564],34
[U:1:100682453],[U:1:100682453],10
[U:1:488467757],[U:1:488467757],2
[U:1:81074861],[U:1:81074861],25
[U:1:880936200],[U:1:880936200],5
[U:1:1057584570],[U:1:1057584570],61
[U:1:450758345],[U:1:450758345],51
[U:1:72041799],[U:1:72041799],8
[U:1:201937938],[U:1:201937938],35
[U:1:241515090],[U:1:241515090],102
[U:1:57603258],[U:1:57603258],112
[U:1:250260697],[U:1:250260697],4
[U:1:288147326],[U:1:288147326],10
[U:1:308379418],[U:1:308379418],242
[U:1:345206133],[U:1:345206133],87
[U:1:111233370],[U:1:111233370],130
[U:1:363146125],[U:1:363146125],163
[U:1:372464716],[U:1:372464716],4
[U:1:171265666],[U:1:171265666],21
[U:1:160408455],[U:1:160408455],159
[U:1:169514333],[U:1:169514333],7
[U:1:312614950],[U:1:312614950],4
[U:1:896007275],[U:1:896007275],101
[U:1:213139063],[U:1:213139063],17
[U:1:413527396],[U:1:413527396],83
[U:1:53029849],[U:1:53029849],98
[U:1:244115616],[U:1:244115616],84
[U:1:433264477],[U:1:433264477],101
[U:1:200069587],[U:1:200069587],10
[U:1:242687068],[U:1:242687068],142
[U:1:122029495],[U:1:122029495],16
[U:1:186638178],[U:1:186638178],3
[U:1:128290375],[U:1:128290375],23
[U:1:52863028],[U:1:52863028],294
[U:1:95409922],[U:1:95409922],5
[U:1:182286974],[U:1:182286974],153
[U:1:211307401],[U:1:211307401],24
[U:1:29000274],[U:1:29000274],3
[U:1:200374623],[U:1:200374623],35
[U:1:364654235],[U:1:364654235],115
[U:1:149479899],[U:1:149479899],204
[U:1:38678832],[U:1:38678832],19
[U:1:50615533],[U:1:50615533],3
[U:1:129254202],[U:1:129254202],5
[U:1:126915231],[U:1:126915231],3
[U:1:85688330],[U:1:85688330],3
[U:1:55648834],[U:1:55648834],74
[U:1:58866372],[U:1:58866372],2
[U:1:1397540],[U:1:1397540],88
[U:1:144626801],[U:1:144626801],15
[U:1:132935897],[U:1:132935897],42
[U:1:155958267],[U:1:155958267],2
[U:1:77523499],[U:1:77523499],6
[U:1:133323018],[U:1:133323018],66
[U:1:459961630],[U:1:459961630],49
[U:1:98792111],[U:1:98792111],78
[U:1:246622967],[U:1:246622967],26
[U:1:200161772],[U:1:200161772],3
[U:1:130295586],[U:1:130295586],4
[U:1:104224782],[U:1:104224782],140
[U:1:49161631],[U:1:49161631],179
[U:1:122969800],[U:1:122969800],9
[U:1:399440801],[U:1:399440801],34
[U:1:117289539],[U:1:117289539],37
[U:1:232729057],[U:1:232729057],25
[U:1:247955969],[U:1:247955969],55
[U:1:123891665],[U:1:123891665],5
[U:1:48529694],[U:1:48529694],141
[U:1:62768585],[U:1:62768585],52
[U:1:1116625386],[U:1:1116625386],36
[U:1:365179893],[U:1:365179893],102
[U:1:360063715],[U:1:360063715],100
[U:1:887777145],[U:1:887777145],38
[U:1:331348769],[U:1:331348769],8
[U:1:131382352],[U:1:131382352],3
[U:1:279878768],[U:1:279878768],9
[U:1:168584430],[U:1:168584430],5
[U:1:1022476306],[U:1:1022476306],57
[U:1:285164510],[U:1:285164510],13
[U:1:50655953],[U:1:50655953],42
[U:1:90954122],[U:1:90954122],34
[U:1:84886322],[U:1:84886322],364
[U:1:2341636],[U:1:2341636],176
[U:1:106814298],[U:1:106814298],57
[U:1:49963559],[U:1:49963559],1
[U:1:111617271],[U:1:111617271],202
[U:1:136029203],[U:1:136029203],237
[U:1:129704915],[U:1:129704915],75
[U:1:1098019903],[U:1:1098019903],30
[U:1:434696399],[U:1:434696399],182
[U:1:1099871753],[U:1:1099871753],27
[U:1:303068722],[U:1:303068722],12
[U:1:466790035],[U:1:466790035],10
[U:1:444114667],[U:1:444114667],16
[U:1:98868063],[U:1:98868063],18
[U:1:186231415],[U:1:186231415],16
[U:1:1111371644],[U:1:1111371644],3
[U:1:122564415],[U:1:122564415],3
[U:1:319183020],[U:1:319183020],65
[U:1:155068153],[U:1:155068153],62
[U:1:91615319],[U:1:91615319],95
[U:1:136081897],[U:1:136081897],131
[U:1:1105521195],[U:1:1105521195],13
[U:1:1114512139],[U:1:1114512139],12
[U:1:318253872],[U:1:318253872],94
[U:1:1120816352],[U:1:1120816352],2
[U:1:62805912],[U:1:62805912],117
[U:1:75997533],[U:1:75997533],2
[U:1:90239991],[U:1:90239991],2
[U:1:76154838],[U:1:76154838],2
[U:1:74249476],[U:1:74249476],2
[U:1:195656056],[U:1:195656056],2
[U:1:76435982],[U:1:76435982],4
[U:1:129295180],[U:1:129295180],59
[U:1:29083806],[U:1:29083806],56
[U:1:15310424],[U:1:15310424],97
[U:1:123789707],[U:1:123789707],33
[U:1:115801860],[U:1:115801860],133
[U:1:155058203],[U:1:155058203],8
[U:1:205116843],[U:1:205116843],104
[U:1:127111882],[U:1:127111882],11
[U:1:51194324],[U:1:51194324],93
[U:1:70972105],[U:1:70972105],23
[U:1:65771489],[U:1:65771489],1
[U:1:111776267],[U:1:111776267],307
[U:1:119247377],[U:1:119247377],101
[U:1:51723097],[U:1:51723097],210
[U:1:99390209],[U:1:99390209],71
[U:1:300253078],[U:1:300253078],4
[U:1:97618893],[U:1:97618893],135
[U:1:84549373],[U:1:84549373],43
[U:1:117765416],[U:1:117765416],79
[U:1:177447048],[U:1:177447048],26
[U:1:169198980],[U:1:169198980],10
[U:1:161077567],[U:1:161077567],26
[U:1:123449569],[U:1:123449569],79
[U:1:134247264],[U:1:134247264],26
[U:1:1103787084],[U:1:1103787084],3
[U:1:145263945],[U:1:145263945],17
[U:1:965252889],[U:1:965252889],206
[U:1:288334242],[U:1:288334242],51
[U:1:251590163],[U:1:251590163],341
[U:1:248116797],[U:1:248116797],84
[U:1:160046804],[U:1:160046804],214
[U:1:484295338],[U:1:484295338],17
[U:1:119122374],[U:1:119122374],75
[U:1:356808334],[U:1:356808334],18
[U:1:254613755],[U:1:254613755],9
[U:1:311808939],[U:1:311808939],6
[U:1:182520428],[U:1:182520428],9
[U:1:269821084],[U:1:269821084],9
[U:1:214158715],[U:1:214158715],8
[U:1:138977805],[U:1:138977805],13
[U:1:157972523],[U:1:157972523],30
[U:1:996276946],[U:1:996276946],11
[U:1:178260532],[U:1:178260532],8
[U:1:242905621],[U:1:242905621],135
[U:1:113025060],[U:1:113025060],5
[U:1:109334385],[U:1:109334385],62
[U:1:210649374],[U:1:210649374],303
[U:1:324966890],[U:1:324966890],335
[U:1:4486321],[U:1:4486321],69
[U:1:440610124],[U:1:440610124],246
[U:1:89862015],[U:1:89862015],45
[U:1:133515365],[U:1:133515365],109
[U:1:135685737],[U:1:135685737],17
[U:1:392126961],[U:1:392126961],3
[U:1:426868719],[U:1:426868719],3
[U:1:41930026],[U:1:41930026],129
[U:1:395783315],[U:1:395783315],174
[U:1:454319943],[U:1:454319943],258
[U:1:1093421990],[U:1:1093421990],12
[U:1:926431784],[U:1:926431784],4
[U:1:167275159],[U:1:167275159],51
[U:1:189209015],[U:1:189209015],8
[U:1:315292467],[U:1:315292467],2
[U:1:64774718],[U:1:64774718],4
[U:1:111373379],[U:1:111373379],4
[U:1:202493276],[U:1:202493276],43
[U:1:216238243],[U:1:216238243],94
[U:1:88513379],[U:1:88513379],337
[U:1:275843996],[U:1:275843996],399
[U:1:304027356],[U:1:304027356],24
[U:1:133345851],[U:1:133345851],113
[U:1:139146843],[U:1:139146843],17
[U:1:60268765],[U:1:60268765],73
[U:1:874278781],[U:1:874278781],56
[U:1:1143735039],[U:1:1143735039],109
[U:1:239737131],[U:1:239737131],360
[U:1:115519891],[U:1:115519891],68
[U:1:303753909],[U:1:303753909],1
[U:1:429850786],[U:1:429850786],114
[U:1:254104787],[U:1:254104787],176
[U:1:932411525],[U:1:932411525],40
[U:1:863371572],[U:1:863371572],78
[U:1:44154502],[U:1:44154502],138
[U:1:83983528],[U:1:83983528],3
[U:1:394109239],[U:1:394109239],2
[U:1:489701330],[U:1:489701330],2
[U:1:312734466],[U:1:312734466],2
[U:1:159181209],[U:1:159181209],2
[U:1:107461118],[U:1:107461118],2
[U:1:150676744],[U:1:150676744],2
[U:1:317198522],[U:1:317198522],2
[U:1:419706550],[U:1:419706550],2
[U:1:489591700],[U:1:489591700],2
[U:1:364082236],[U:1:364082236],2
[U:1:857409932],[U:1:857409932],2
[U:1:209443269],[U:1:209443269],2
[U:1:77345324],[U:1:77345324],229
[U:1:237523357],[U:1:237523357],14
[U:1:867539723],[U:1:867539723],263
[U:1:114765280],[U:1:114765280],1
[U:1:182655712],[U:1:182655712],102
[U:1:66588940],[U:1:66588940],71
[U:1:97282856],[U:1:97282856],181
[U:1:87674117],[U:1:87674117],779
[U:1:189770626],[U:1:189770626],6
[U:1:68439644],[U:1:68439644],184
[U:1:225267465],[U:1:225267465],24
[U:1:249107347],[U:1:249107347],164
[U:1:113668009],[U:1:113668009],31
[U:1:82155285],[U:1:82155285],81
[U:1:65167557],[U:1:65167557],253
[U:1:161619927],[U:1:161619927],174
[U:1:212048678],[U:1:212048678],3
[U:1:245004545],[U:1:245004545],15
[U:1:838073042],[U:1:838073042],18
[U:1:302381375],[U:1:302381375],2
[U:1:462070791],[U:1:462070791],1
[U:1:437719022],[U:1:437719022],1
[U:1:858524546],[U:1:858524546],12
[U:1:1015775946],[U:1:1015775946],1
[U:1:88348787],[U:1:88348787],2
[U:1:211798447],[U:1:211798447],17
[U:1:131475930],[U:1:131475930],4
[U:1:186083102],[U:1:186083102],99
[U:1:428569156],[U:1:428569156],1
[U:1:92630959],[U:1:92630959],1
[U:1:201456065],[U:1:201456065],13
[U:1:134964348],[U:1:134964348],9
[U:1:77066690],[U:1:77066690],89
[U:1:139944350],[U:1:139944350],217
[U:1:215689410],[U:1:215689410],8
[U:1:130967912],[U:1:130967912],119
[U:1:191944781],[U:1:191944781],67
[U:1:349063667],[U:1:349063667],30
[U:1:159016868],[U:1:159016868],52
[U:1:2798339],[U:1:2798339],2
[U:1:199729766],[U:1:199729766],8
[U:1:107619653],[U:1:107619653],23
[U:1:186389038],[U:1:186389038],98
[U:1:327230505],[U:1:327230505],266
[U:1:480369573],[U:1:480369573],157
[U:1:249803609],[U:1:249803609],98
[U:1:316124979],[U:1:316124979],72
[U:1:135258993],[U:1:135258993],46
[U:1:423376881],[U:1:423376881],20
[U:1:119829720],[U:1:119829720],31
[U:1:135100113],[U:1:135100113],290
[U:1:452748418],[U:1:452748418],87
[U:1:481721206],[U:1:481721206],6
[U:1:1263058],[U:1:1263058],158
[U:1:138146825],[U:1:138146825],170
[U:1:431662908],[U:1:431662908],4
[U:1:123022469],[U:1:123022469],38
[U:1:281379116],[U:1:281379116],139
[U:1:167082182],[U:1:167082182],126
[U:1:170598948],[U:1:170598948],19
[U:1:227800863],[U:1:227800863],51
[U:1:321489509],[U:1:321489509],179
[U:1:131973736],[U:1:131973736],25
[U:1:141783912],[U:1:141783912],8
[U:1:208846229],[U:1:208846229],4
[U:1:475784788],[U:1:475784788],21
[U:1:381797242],[U:1:381797242],11
[U:1:383415936],[U:1:383415936],30
[U:1:312207432],[U:1:312207432],25
[U:1:1053294777],[U:1:1053294777],1
[U:1:455363521],[U:1:455363521],8
[U:1:97030378],[U:1:97030378],4
[U:1:89933660],[U:1:89933660],72
[U:1:151345775],[U:1:151345775],26
[U:1:957022992],[U:1:957022992],55
[U:1:119999243],[U:1:119999243],25
[U:1:327341888],[U:1:327341888],27
[U:1:178991992],[U:1:178991992],91
[U:1:150832948],[U:1:150832948],11
[U:1:100899403],[U:1:100899403],54
[U:1:267913468],[U:1:267913468],52
[U:1:932345380],[U:1:932345380],50
[U:1:90317877],[U:1:90317877],60
[U:1:148337048],[U:1:148337048],19
[U:1:199988641],[U:1:199988641],2
[U:1:481708303],[U:1:481708303],11
[U:1:60981038],[U:1:60981038],66
[U:1:298952919],[U:1:298952919],260
[U:1:95763546],[U:1:95763546],27
[U:1:161339741],[U:1:161339741],32
[U:1:232573199],[U:1:232573199],132
[U:1:140054172],[U:1:140054172],223
[U:1:399120986],[U:1:399120986],107
[U:1:183918108],[U:1:183918108],182
[U:1:256716452],[U:1:256716452],163
[U:1:187384162],[U:1:187384162],58
[U:1:110110071],[U:1:110110071],35
[U:1:137126897],[U:1:137126897],4
[U:1:342530582],[U:1:342530582],4
[U:1:170406162],[U:1:170406162],75
[U:1:933035902],[U:1:933035902],18
[U:1:228631571],[U:1:228631571],7
[U:1:41275096],[U:1:41275096],140
[U:1:184536151],[U:1:184536151],6
[U:1:34934021],[U:1:34934021],101
[U:1:6291161],[U:1:6291161],247
[U:1:174298321],[U:1:174298321],44
[U:1:86336864],[U:1:86336864],5
[U:1:138883375],[U:1:138883375],3
[U:1:1140545079],[U:1:1140545079],544
[U:1:104967504],[U:1:104967504],164
[U:1:142611780],[U:1:142611780],6
[U:1:407684012],[U:1:407684012],1
[U:1:171960790],[U:1:171960790],24
[U:1:82123920],[U:1:82123920],147
[U:1:181426376],[U:1:181426376],1
[U:1:143322543],[U:1:143322543],40
[U:1:172819619],[U:1:172819619],36
[U:1:381988004],[U:1:381988004],115
[U:1:102035900],[U:1:102035900],10
[U:1:92778910],[U:1:92778910],39
[U:1:96977326],[U:1:96977326],128
[U:1:30176315],[U:1:30176315],53
[U:1:36839954],[U:1:36839954],36
[U:1:168640206],[U:1:168640206],36
[U:1:931860472],[U:1:931860472],119
[U:1:897385103],[U:1:897385103],117
[U:1:61561943],[U:1:61561943],3
[U:1:172630069],[U:1:172630069],16
[U:1:842761481],[U:1:842761481],55
[U:1:82685988],[U:1:82685988],19
[U:1:145169228],[U:1:145169228],75
[U:1:38195886],[U:1:38195886],76
[U:1:6263135],[U:1:6263135],701
[U:1:77320],[U:1:77320],559
[U:1:117426236],[U:1:117426236],35
[U:1:246545269],[U:1:246545269],99
[U:1:195360423],[U:1:195360423],30
[U:1:133503820],[U:1:133503820],2
[U:1:103369113],[U:1:103369113],84
[U:1:442791013],[U:1:442791013],25
[U:1:355506446],[U:1:355506446],2
[U:1:968643410],[U:1:968643410],145
[U:1:347132759],[U:1:347132759],180
[U:1:174733739],[U:1:174733739],515
[U:1:243741809],[U:1:243741809],48
[U:1:139079520],[U:1:139079520],1
[U:1:884524343],[U:1:884524343],20
[U:1:35418980],[U:1:35418980],185
[U:1:176478117],[U:1:176478117],5
[U:1:89532716],[U:1:89532716],62
[U:1:86399205],[U:1:86399205],24
[U:1:97338663],[U:1:97338663],17
[U:1:161467871],[U:1:161467871],99
[U:1:52519503],[U:1:52519503],2
[U:1:12061631],[U:1:12061631],145
[U:1:61527874],[U:1:61527874],176
[U:1:838366693],[U:1:838366693],29
[U:1:1026702507],[U:1:1026702507],15
[U:1:301589655],[U:1:301589655],13
[U:1:112717549],[U:1:112717549],25
[U:1:968751314],[U:1:968751314],69
[U:1:65722845],[U:1:65722845],48
[U:1:255187303],[U:1:255187303],26
[U:1:56673367],[U:1:56673367],126
[U:1:43663032],[U:1:43663032],30
[U:1:117459196],[U:1:117459196],6
[U:1:67309500],[U:1:67309500],44
[U:1:15887185],[U:1:15887185],303
[U:1:302319800],[U:1:302319800],30
[U:1:55570032],[U:1:55570032],42
[U:1:69115311],[U:1:69115311],403
[U:1:417187459],[U:1:417187459],247
[U:1:1014412272],[U:1:1014412272],4
[U:1:1052145188],[U:1:1052145188],9
[U:1:255474080],[U:1:255474080],120
[U:1:118673968],[U:1:118673968],364
[U:1:119043806],[U:1:119043806],23
[U:1:187736112],[U:1:187736112],3
[U:1:100036049],[U:1:100036049],37
[U:1:147403419],[U:1:147403419],295
[U:1:33705992],[U:1:33705992],15
[U:1:1049684850],[U:1:1049684850],9
[U:1:207811582],[U:1:207811582],60
[U:1:61692228],[U:1:61692228],5
[U:1:434946881],[U:1:434946881],6
[U:1:186525632],[U:1:186525632],1
[U:1:195408144],[U:1:195408144],6
[U:1:307989601],[U:1:307989601],84
[U:1:926725814],[U:1:926725814],2
[U:1:386689897],[U:1:386689897],10
[U:1:379625128],[U:1:379625128],1
[U:1:321725190],[U:1:321725190],44
[U:1:151099861],[U:1:151099861],101
[U:1:254726451],[U:1:254726451],35
[U:1:157186765],[U:1:157186765],39
[U:1:182988550],[U:1:182988550],268
[U:1:359346675],[U:1:359346675],147
[U:1:110748062],[U:1:110748062],1
[U:1:346034256],[U:1:346034256],2
[U:1:144576746],[U:1:144576746],2
[U:1:97957377],[U:1:97957377],219
[U:1:434079309],[U:1:434079309],284
[U:1:193396877],[U:1:193396877],35
[U:1:205620055],[U:1:205620055],40
[U:1:909400724],[U:1:909400724],192
[U:1:161895082],[U:1:161895082],75
[U:1:219058347],[U:1:219058347],174
[U:1:285837700],[U:1:285837700],8
[U:1:189823092],[U:1:189823092],276
[U:1:47353093],[U:1:47353093],65
[U:1:122933423],[U:1:122933423],107
[U:1:156882595],[U:1:156882595],33
[U:1:195430538],[U:1:195430538],127
[U:1:440480440],[U:1:440480440],21
[U:1:32835353],[U:1:32835353],189
[U:1:48407788],[U:1:48407788],154
[U:1:58250858],[U:1:58250858],52
[U:1:82285540],[U:1:82285540],51
[U:1:125755589],[U:1:125755589],7
[U:1:97695778],[U:1:97695778],21
[U:1:36675668],[U:1:36675668],53
[U:1:66190193],[U:1:66190193],214
[U:1:70332857],[U:1:70332857],109
[U:1:319937700],[U:1:319937700],431
[U:1:123480845],[U:1:123480845],265
[U:1:51670944],[U:1:51670944],90
[U:1:130724737],[U:1:130724737],152
[U:1:279396610],[U:1:279396610],7
[U:1:187364843],[U:1:187364843],271
[U:1:75351253],[U:1:75351253],218
[U:1:211008163],[U:1:211008163],3
[U:1:14334911],[U:1:14334911],114
[U:1:180601814],[U:1:180601814],257
[U:1:132081736],[U:1:132081736],70
[U:1:259884581],[U:1:259884581],91
